Rapaport Trade Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,Rapaport Trade Price,Rapaport Trade Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
124568245,HJDDBR3794,G,Round,0.21,D,IF,EX,EX,EX,N,,3.84-3.86x2.33,,GIA,6372647902,,,2084,0.694,2038,0.657,,,60.5,58,M,STK,4,Faceted,N,Pointed,13,32,43.5,41,GIA 6372647902,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/17/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568246,HJDDBR3800,G,Round,0.21,D,IF,EX,EX,EX,N,,3.84-3.86x2.35,,GIA,6371211255,,,2084,0.694,2038,0.657,,,60.9,57,M,STK,3.5,Faceted,N,Pointed,14,33,43.5,41.2,GIA 6371211255,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/9/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568247,HJDDBR3793,G,Round,0.21,D,IF,EX,EX,EX,N,,3.86-3.88x2.31,,GIA,1379472662,,,2084,0.694,2038,0.657,,,59.8,60,M,STK,3.5,Faceted,N,Pointed,12.5,32,43.5,41.4,GIA 1379472662,,"Surface Graining,  Minor Details Of Polish", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/3/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568248,HJDDBR3797,G,Round,0.21,D,IF,EX,EX,EX,N,,3.86-3.89x2.37,,GIA,6372171275,,,2084,0.694,2038,0.657,,,61.2,59,M,STK,3.5,Faceted,N,Pointed,13.5,33,44.5,41.8,GIA 6372171275,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/6/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568249,HJDDBR3795,G,Round,0.21,D,IF,EX,EX,EX,N,,3.87-3.88x2.34,,GIA,3375107992,,,2084,0.694,2038,0.657,,,60.2,58,M,M,3.5,Faceted,N,Pointed,13.5,33,43,41,GIA 3375107992,,"Surface Graining,  Minor Details Of Polish", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568250,HJDDBR3796,G,Round,0.21,D,IF,EX,EX,EX,N,,3.87-3.89x2.36,,GIA,7373211994,,,2084,0.694,2038,0.657,,,60.8,58,TN,M,3.5,Faceted,N,Pointed,13.5,32.5,44,41.6,GIA 7373211994,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/9/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568251,HJDDBR3799,G,Round,0.21,D,IF,EX,EX,EX,N,,3.89-3.90x2.36,,GIA,2376152449,,,2084,0.694,2038,0.657,,,60.4,58,M,STK,3,Faceted,N,Pointed,13.5,32.5,44,41.4,GIA 2376152449,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/6/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568252,HJDDBR3804,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.81-3.83x2.37,,GIA,2366988312,,,1857,0.51,1812,0.473,,,62.1,58,TN,M,3.5,Faceted,N,Pointed,15.5,36,43.5,41.2,GIA 2366988312,,"Pinpoint,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/17/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568253,HJDDBR3809,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.81-3.83x2.37,,GIA,6371738542,,,1857,0.51,1812,0.473,,,62.1,58,M,STK,4,Faceted,N,Pointed,14,34,44.5,41.6,GIA 6371738542,,"Pinpoint,  Manufacturing Remnant", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/22/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568254,HJDDBR3805,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.81-3.83x2.39,,GIA,2376064617,,,1857,0.51,1812,0.473,,,62.4,58,M,STK,4,Faceted,N,Pointed,14,34,44.5,41.8,GIA 2376064617,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/26/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568255,HJDDBR3808,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.82-3.84x2.33,,GIA,7376716703,,,1857,0.51,1812,0.473,,,60.8,59,M,STK,4.5,Faceted,N,Pointed,12.5,31.5,44,41.4,GIA 7376716703,,"Pinpoint,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/23/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568256,HJDDBR3807,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.83-3.84x2.38,,GIA,7372715150,,,1857,0.51,1812,0.473,,,62.2,57,M,STK,3.5,Faceted,N,Pointed,14.5,34,44,41.6,GIA 7372715150,,"Pinpoint,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/24/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568257,HJDDBR3803,G,Round,0.21,D,VVS1,EX,EX,VG,N,,3.84-3.87x2.34,,GIA,6365153261,,,1857,0.51,1812,0.473,,,60.8,58,M,STK,4,Faceted,N,Pointed,12.5,31.5,44.5,41.8,GIA 6365153261,,"Pinpoint,  Internal Graining,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/6/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
124568258,HJDDBR3801,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.84-3.87x2.36,,GIA,7378550232,,,1857,0.51,1812,0.473,,,61.1,59,TN,STK,3.5,Faceted,N,Pointed,13.5,33.5,44,41.6,GIA 7378550232,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568259,HJDDBR3810,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.85-3.86x2.31,,GIA,6375548742,,,1857,0.51,1812,0.473,,,60,58,M,STK,4,Faceted,N,Pointed,13,32.5,43,40.8,GIA 6375548742,,"Pinpoint,  Cloud", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568260,HJDDBR3811,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.86-3.88x2.32,,GIA,7371550112,,,1857,0.51,1812,0.473,,,60,59,M,STK,4,Faceted,N,Pointed,13,32,43.5,41,GIA 7371550112,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568261,HJDDBR3802,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.86-3.89x2.34,,GIA,2377152518,,,1857,0.51,1812,0.473,,,60.3,59,M,STK,3.5,Faceted,N,Pointed,13,32,44,41.6,GIA 2377152518,,"Pinpoint,  Cloud", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/6/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568262,HJDDBR3806,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.86-3.89x2.36,,GIA,6375430104,,,1857,0.51,1812,0.473,,,60.8,58,M,STK,3.5,Faceted,N,Pointed,14.5,34.5,43,40.8,GIA 6375430104,,"Pinpoint,  Feather,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/29/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568263,HJDDBR3816,G,Round,0.21,D,VVS2,EX,EX,EX,N,,3.79-3.80x2.35,,GIA,3375064529,,,1842,0.498,1797,0.461,,,61.9,59,STK,STK,4.5,Faceted,N,Pointed,13.5,33.5,44,41.4,GIA 3375064529,,"Pinpoint,  Internal Graining,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/29/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568264,HJDDBR3814,G,Round,0.21,D,VVS2,EX,EX,EX,N,,3.85-3.87x2.34,,GIA,6372212114,,,1842,0.498,1797,0.461,,,60.8,59,TN,STK,3.5,Faceted,N,Pointed,13,32,44.5,41.8,GIA 6372212114,,"Pinpoint,  Cloud,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568265,HJDDBR3815,G,Round,0.21,D,VVS2,EX,EX,EX,N,,3.87-3.88x2.38,,GIA,6372338672,,,1842,0.498,1797,0.461,,,61.5,59,M,STK,4,Faceted,N,Pointed,13.5,33,44.5,41.6,GIA 6372338672,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,3/2/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
132117954,HJDDBR4263,G,Round,0.21,D,VVS1,EX,EX,EX,N,,3.81-3.84x2.38,,GIA,1405851889,,,1857,0.51,1812,0.473,,,62.3,57,M,STK,3.5,Faceted,N,,15,34.5,44,41.2,GIA 1405851889,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/13/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
118645374,HJDDBR2662,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.85-3.87x2.36,,GIA,1358949237,,,1932,0.571,1890,0.537,,,61.1,59,M,STK,4.5,Faceted,N,Pointed,14,34,43,40.8,GIA 1358949237,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,Hearts and Arrows,,,,,,,,,,,,,,,,,,,,,,,9/12/2020 0:00,Diamond Dossier,USA,,TRUE,1,,,1
118896440,HJDDBR2797,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.88-3.91x2.40,,GIA,1358277082,,,1932,0.571,1890,0.537,,,61.7,57,M,STK,3.5,Faceted,N,Pointed,14.5,33.5,43.5,41.2,GIA 1358277082,,"Pinpoint,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,03/20/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568274,HJDDBR3763,G,Round,0.22,D,IF,EX,EX,EX,N,,3.85-3.87x2.40,,GIA,6372171832,,,2159,0.755,2114,0.719,,,62.1,59,M,STK,4,Faceted,N,Pointed,14,34,44,41.6,GIA 6372171832,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/6/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568275,HJDDBR3762,G,Round,0.22,D,IF,EX,EX,EX,N,,3.91-3.93x2.38,,GIA,1368575466,,,2159,0.755,2114,0.719,,,60.7,58,M,STK,3.5,Faceted,N,Pointed,13.5,33,43.5,41.2,GIA 1368575466,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/10/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
124568276,HJDDBR3761,G,Round,0.22,D,IF,EX,EX,EX,N,,3.92-3.94x2.36,,GIA,6365681932,,,2159,0.755,2114,0.719,,,60.1,58,TN,M,3,Faceted,N,Pointed,13.5,32.5,43.5,41.2,GIA 6365681932,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/19/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568278,HJDDBR3773,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.86-3.89x2.40,,GIA,7371152593,,,1932,0.571,1890,0.537,,,62,58,M,STK,4,Faceted,N,Pointed,13.5,33,44.5,41.8,GIA 7371152593,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/5/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568280,HJDDBR3776,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.89-3.91x2.39,,GIA,6372125911,,,1932,0.571,1890,0.537,,,61.1,58,M,STK,3.5,Faceted,VS,Pointed,14,34,43.5,41.2,GIA 6372125911,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568281,HJDDBR3771,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.89-3.92x2.38,,GIA,2374212007,,,1932,0.571,1890,0.537,,,60.9,59,M,STK,4,Faceted,N,Pointed,13.5,33,43.5,41,GIA 2374212007,,"Pinpoint,  Feather,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568282,HJDDBR3775,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.90-3.91x2.39,,GIA,1375461222,,,1932,0.571,1890,0.537,,,61.2,57,M,STK,4,Faceted,N,Pointed,14,33,43,41,GIA 1375461222,,"Pinpoint,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/3/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568283,HJDDBR3772,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.94-3.96x2.40,,GIA,7376120104,,,1932,0.571,1890,0.537,,,60.8,59,TN,M,3,Faceted,N,Pointed,14,34.5,44,41.6,GIA 7376120104,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568284,HJDDBR3774,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.95-3.97x2.40,,GIA,6372153018,,,1932,0.571,1890,0.537,,,60.4,59,TN,M,3,Faceted,N,Pointed,13.5,33,44,41.6,GIA 6372153018,,"Pinpoint,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568285,HJDDBR3769,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.96-3.98x2.39,,GIA,6362493179,,,1932,0.571,1890,0.537,,,60.2,59,TN,M,2.5,Faceted,N,Pointed,14,34.5,43.5,41,GIA 6362493179,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/2/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
124568286,HJDDBR3781,G,Round,0.22,D,VVS2,EX,EX,EX,N,,3.87-3.90x2.36,,GIA,3365007548,,,1722,0.4,1680,0.366,,,60.6,58,M,STK,4,Faceted,N,Pointed,13.5,33,43,40.8,GIA 3365007548,,"Needle,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/17/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568287,HJDDBR3782,G,Round,0.22,D,VVS2,EX,EX,EX,N,,3.90-3.91x2.39,,GIA,1378211997,,,1722,0.4,1680,0.366,,,61.1,59,M,STK,3.5,Faceted,N,Pointed,13.5,33.5,44,41.6,GIA 1378211997,,"Feather,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568288,HJDDBR3783,G,Round,0.22,D,VVS2,EX,EX,EX,N,,3.90-3.92x2.35,,GIA,7368500318,,,1722,0.4,1680,0.366,,,59.9,59,M,STK,3.5,Faceted,N,Pointed,14,34,42.5,40.6,GIA 7368500318,,"Pinpoint,  Needle,  Cloud", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/2/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
124568289,HJDDBR3780,G,Round,0.22,D,VVS2,EX,EX,EX,N,,3.90-3.92x2.39,,GIA,6372208742,,,1722,0.4,1680,0.366,,,61.1,56,TN,STK,3.5,Faceted,N,Pointed,14.5,33,43.5,41.2,GIA 6372208742,,"Needle,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
124568293,HJDDBR3791,G,Round,0.22,D,VS2,EX,EX,EX,N,,3.91-3.93x2.38,,GIA,2337574453,,,1613,0.453,1575,0.419,,,60.8,58,M,STK,4,Faceted,N,Pointed,13.5,32.5,43.5,41,GIA 2337574453,,"Crystal,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/24/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
151362240,HJDDBR3770,G,Round,0.22,D,VVS1,EX,EX,EX,N,,3.88-3.90x2.40,,GIA,2377209937,,,1932,0.571,1890,0.537,,,61.6,57,M,STK,3.5,Faceted,N,,15,34.5,43,41,GIA 2377209937,,"Indented Natural,  Manufacturing Remnant", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/9/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
151362322,HJDDBR3764,G,Round,0.22,D,IF,EX,EX,EX,N,,3.93-3.95x2.36,,GIA,5376112462,,,2159,0.755,2114,0.719,,,59.9,59,M,STK,3.5,Faceted,N,,13,32,43.5,41.2,GIA 5376112462,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
119708836,HJDDBR2961,G,Round,0.23,D,FL,EX,EX,EX,N,,4.00-4.03x2.44,,GIA,1365013179,,,3935,1.623,3752,1.501,,,60.7,57,M,STK,3.5,Faceted,N,Pointed,13,31.5,44,41.4,GIA 1365013179,,, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,Hearts and Arrows,,,,,,,,,,,,,,,,,,,,,,,09/21/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121819353,HJDDBR3410,G,Round,0.23,D,FL,EX,EX,EX,N,,3.99-4.02x2.44,,GIA,6352810683,,,3935,1.623,3752,1.501,,,61,58,M,STK,3.5,Faceted,N,Pointed,13.5,33,44,41.4,GIA 6352810683,,, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,9/1/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
124568306,HJDDBR3755,G,Round,0.23,D,IF,EX,EX,EX,N,,4.05-4.06x2.39,,GIA,6371338733,,,2928,0.952,2745,0.83,,,59,59,M,STK,3,Faceted,N,Pointed,12.5,32,43.5,41,GIA 6371338733,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,50,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/22/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568307,HJDDBR3758,G,Round,0.23,D,VS1,EX,EX,EX,N,,4.03-4.04x2.39,,GIA,1363491651,,,2017.71,0.529,1858.71,0.408,,,59.3,59,TN,M,2.5,Faceted,N,Pointed,14,34,42.5,40.6,GIA 1363491651,,"Cloud,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/2/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
124568308,HJDDBR3759,G,Round,0.23,D,VS2,EX,EX,EX,N,,4.03-4.06x2.44,,GIA,2377338656,,,2017.71,0.529,1858.71,0.408,,,60.4,57,TN,M,2.5,Faceted,N,Pointed,14,33,44,41.4,GIA 2377338656,,Crystal, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/20/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
130897722,HJDDBR2962,G,Round,0.23,D,FL,EX,EX,EX,N,,4.03-4.05x2.39,,GIA,3355945764,,,3935,1.623,3752,1.501,,,59.2,59,TN,M,3,Faceted,N,Pointed,13,32.5,43,40.8,GIA 3355945764,,, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,45,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/15/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
